"effect","group","term","estimate","std.error","statistic","matching","outcome","n_treated","n_comparison","data","p.value","category","indicator","exposure","step"
"fixed",NA,"int_chnge_sum_EE_1",0.482638888888889,0.156182762375625,3.0902186742486,TRUE,"perwell_comp",36,32,"Long-term",NA,"Count (sum)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_sum_FE_1",0.151907564595403,0.197443634507719,0.769371800585773,TRUE,"perwell_comp",21,17,"Long-term",NA,"Count (sum)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_1",0.10522745159697,0.116437427770511,0.903725319356637,TRUE,"perwell_comp",54,46,"Long-term",NA,"Count (sum)"," NCLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_2",-9.87851744358065e-05,0.471432459594748,-0.000209542581180609,TRUE,"perwell_comp",6,6,"Long-term",NA,"Count (sum)"," NCLE","Changed behavior",2
NA,NA,"int_chnge_sum_RFAC_1",1,0.707106781186547,1.4142135623731,TRUE,"perwell_comp",2,2,"Long-term",0.292893218813452,"Count (sum)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_sum_TC_1",-0.263410641087894,0.276837204236161,-0.9515001490305,TRUE,"perwell_comp",12,10,"Long-term",NA,"Count (sum)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_sum_OI_1",0.249092511409186,0.172148917758016,1.44695949677317,TRUE,"perwell_comp",46,33,"Long-term",NA,"Count (sum)"," OI","Changed behavior",1
"fixed",NA,"int_cat_tot_avail_1",0.1673419097384,0.0704756081612708,2.3744656357625,TRUE,"perwell_comp",337,144,"Long-term",NA,"Count (sum)","Total","Available",1
"fixed",NA,"int_cat_tot_avail_2",0.404277114254274,0.230756681111478,1.75196277007888,TRUE,"perwell_comp",196,53,"Long-term",NA,"Count (sum)","Total","Available",2
"fixed",NA,"int_cat_tot_avail_3",0.272873247352724,0.136566075692218,1.99810418487608,TRUE,"perwell_comp",67,38,"Long-term",NA,"Count (sum)","Total","Available",3
"fixed",NA,"int_cat_tot_avail_4",0.10314719984238,0.0868138385440086,1.18814236960725,TRUE,"perwell_comp",167,87,"Long-term",NA,"Count (sum)","Total","Available",4
"fixed",NA,"int_cat_tot_avail_5",0.205214465937763,0.146443501674179,1.40132176294407,TRUE,"perwell_comp",41,29,"Long-term",NA,"Count (sum)","Total","Available",5
"fixed",NA,"int_cat_tot_avail_6",0.114189887082701,0.109882564250927,1.0391993294035,TRUE,"perwell_comp",76,54,"Long-term",NA,"Count (sum)","Total","Available",6
"fixed",NA,"int_cat_tot_avail_7",-0.0491289198606275,0.120880117291671,-0.406426805014465,TRUE,"perwell_comp",70,41,"Long-term",NA,"Count (sum)","Total","Available",7
"fixed",NA,"int_cat_pos_avail_1",0.270398381459922,0.101790623051132,2.65641739243598,TRUE,"perwell_comp",134,73,"Long-term",NA,"Count (sum)","Positive","Available",1
"fixed",NA,"int_cat_pos_avail_2",0.258018286015806,0.11031858430958,2.33884696427707,TRUE,"perwell_comp",79,56,"Long-term",NA,"Count (sum)","Positive","Available",2
"fixed",NA,"int_cat_pos_avail_3",0.0166257043012233,0.0948278989163751,0.175325030831747,TRUE,"perwell_comp",125,72,"Long-term",NA,"Count (sum)","Positive","Available",3
"fixed",NA,"int_cat_pos_avail_5",0.101190476190476,0.160887101469705,0.628953317364165,TRUE,"perwell_comp",32,21,"Long-term",NA,"Count (sum)","Positive","Available",5
"fixed",NA,"int_cat_pos_avail_6",-0.0900793000249773,0.128495770672507,-0.701029298890776,TRUE,"perwell_comp",69,40,"Long-term",NA,"Count (sum)","Positive","Available",6
"fixed",NA,"int_cat_ena_avail_1",0.13891427503838,0.0606367955874646,2.29092374840298,TRUE,"perwell_comp",425,188,"Long-term",NA,"Count (sum)","Enabling","Available",1
"fixed",NA,"int_cat_ena_avail_2",0.183007220594767,0.100939142730283,1.81304512446452,TRUE,"perwell_comp",294,103,"Long-term",NA,"Count (sum)","Enabling","Available",2
"fixed",NA,"int_cat_ena_avail_3",0.228448275862069,0.122083853343472,1.87124070551205,TRUE,"perwell_comp",87,48,"Long-term",NA,"Count (sum)","Enabling","Available",3
"fixed",NA,"int_cat_neg_avail_1",0.0844155844155844,0.113674395575423,0.742608605819017,TRUE,"perwell_comp",84,44,"Long-term",NA,"Count (sum)","Negative","Available",1
"fixed",NA,"int_cat_tot_invol_1",0.0819207560375177,0.0698473989393502,1.17285335290225,TRUE,"perwell_comp",256,148,"Long-term",NA,"Count (sum)","Total","Involved",1
"fixed",NA,"int_cat_tot_invol_2",0.189693355437889,0.0991911529775264,1.91240196069571,TRUE,"perwell_comp",97,78,"Long-term",NA,"Count (sum)","Total","Involved",2
"fixed",NA,"int_cat_tot_invol_3",0.00331692480302233,0.121830967186217,0.0272256297362596,TRUE,"perwell_comp",66,51,"Long-term",NA,"Count (sum)","Total","Involved",3
"fixed",NA,"int_cat_tot_invol_4",0.180850993634976,0.0994228005064802,1.81900924851929,TRUE,"perwell_comp",86,63,"Long-term",NA,"Count (sum)","Total","Involved",4
"fixed",NA,"int_cat_tot_invol_5",0.166666666666667,0.240999601827074,0.691564074808124,TRUE,"perwell_comp",12,12,"Long-term",NA,"Count (sum)","Total","Involved",5
"fixed",NA,"int_cat_tot_invol_6",-0.342657342657343,0.235318959672277,-1.45613996906392,TRUE,"perwell_comp",13,11,"Long-term",NA,"Count (sum)","Total","Involved",6
"fixed",NA,"int_cat_tot_invol_7",-0.347402632840422,0.280081478278197,-1.24036275078267,TRUE,"perwell_comp",7,7,"Long-term",NA,"Count (sum)","Total","Involved",7
"fixed",NA,"int_cat_pos_invol_1",0.23000149021957,0.0913819861027677,2.51692373988142,TRUE,"perwell_comp",123,80,"Long-term",NA,"Count (sum)","Positive","Involved",1
"fixed",NA,"int_cat_pos_invol_2",0.114736574057638,0.131686000720014,0.871289077276989,TRUE,"perwell_comp",37,33,"Long-term",NA,"Count (sum)","Positive","Involved",2
"fixed",NA,"int_cat_pos_invol_3",-0.0434530989693986,0.136262746267307,-0.318891994765442,TRUE,"perwell_comp",47,31,"Long-term",NA,"Count (sum)","Positive","Involved",3
"fixed",NA,"int_cat_pos_invol_4",0.0666666666666667,0.210818510677892,0.316227766016838,TRUE,"perwell_comp",15,15,"Long-term",NA,"Count (sum)","Positive","Involved",4
"fixed",NA,"int_cat_pos_invol_5",-0.194444444444445,0.213935401641181,-0.908893259146387,TRUE,"perwell_comp",12,9,"Long-term",NA,"Count (sum)","Positive","Involved",5
"fixed",NA,"int_cat_pos_invol_6",-0.416666543609848,0.282351222437577,-1.47570299151783,TRUE,"perwell_comp",10,9,"Long-term",NA,"Count (sum)","Positive","Involved",6
"fixed",NA,"int_cat_ena_invol_1",0.0766156158051061,0.0640883842056437,1.19546805173408,TRUE,"perwell_comp",293,167,"Long-term",NA,"Count (sum)","Enabling","Involved",1
"fixed",NA,"int_cat_ena_invol_2",0.0936477316375616,0.0964686638649204,0.970758046039605,TRUE,"perwell_comp",102,77,"Long-term",NA,"Count (sum)","Enabling","Involved",2
"fixed",NA,"int_cat_ena_invol_3",0.395424836601307,0.159879574173073,2.4732667612265,TRUE,"perwell_comp",34,27,"Long-term",NA,"Count (sum)","Enabling","Involved",3
NA,NA,"int_cat_neg_invol_1",0.404040404040404,0.284108055349885,1.42213638941993,TRUE,"perwell_comp",11,9,"Long-term",0.172084287956534,"Count (sum)","Negative","Involved",1
"fixed",NA,"int_cat_tot_chnge_1",0.139664192440077,0.0892161875026705,1.56545797740905,TRUE,"perwell_comp",133,97,"Long-term",NA,"Count (sum)","Total","Changed behavior",1
"fixed",NA,"int_cat_tot_chnge_2",0.211872866014105,0.140099571970729,1.51230202229577,TRUE,"perwell_comp",41,38,"Long-term",NA,"Count (sum)","Total","Changed behavior",2
"fixed",NA,"int_cat_tot_chnge_3",0.25,0.381881307912987,0.654653670707978,TRUE,"perwell_comp",4,4,"Long-term",NA,"Count (sum)","Total","Changed behavior",3
"fixed",NA,"int_cat_tot_chnge_4",-0.666666666666667,0.666666666666667,-1,TRUE,"perwell_comp",3,3,"Long-term",NA,"Count (sum)","Total","Changed behavior",4
"fixed",NA,"int_cat_pos_chnge_1",0.13525618764928,0.103631296024486,1.30516738512392,TRUE,"perwell_comp",66,55,"Long-term",NA,"Count (sum)","Positive","Changed behavior",1
"fixed",NA,"int_cat_pos_chnge_2",-0.180725510041876,0.274609722938889,-0.658117666438541,TRUE,"perwell_comp",13,12,"Long-term",NA,"Count (sum)","Positive","Changed behavior",2
NA,NA,"int_cat_pos_chnge_3",1,NA,NA,TRUE,"perwell_comp",1,1,"Long-term",NA,"Count (sum)","Positive","Changed behavior",3
"fixed",NA,"int_cat_ena_chnge_1",0.220105625669089,0.115957551914638,1.89815688616055,TRUE,"perwell_comp",91,69,"Long-term",NA,"Count (sum)","Enabling","Changed behavior",1
"fixed",NA,"int_cat_ena_chnge_2",0.3724669774191,0.22093455008143,1.68587021487503,TRUE,"perwell_comp",16,16,"Long-term",NA,"Count (sum)","Enabling","Changed behavior",2
NA,NA,"int_cat_neg_chnge_1",1,0.707106781186547,1.4142135623731,TRUE,"perwell_comp",2,2,"Long-term",0.292893218813452,"Count (sum)","Negative","Changed behavior",1
"fixed",NA,"int_avail_bin_CLE_1",-0.0463520821763479,0.102348943030353,-0.452882861355996,TRUE,"income_suff",188,93,"Short-term",NA,"Binary (any)"," CLE","Available",1
"fixed",NA,"int_avail_bin_EE_1",0.0746952385162588,0.07262131415473,1.02855806708634,TRUE,"income_suff",465,169,"Short-term",NA,"Binary (any)"," EE","Available",1
"fixed",NA,"int_avail_bin_FE_1",0.0338478625395983,0.115983266696991,0.291834016263971,TRUE,"income_suff",101,59,"Short-term",NA,"Binary (any)"," FE","Available",1
"fixed",NA,"int_avail_bin_NCLE_1",-0.0960657100553507,0.0809327180710863,-1.18698237678083,TRUE,"income_suff",251,125,"Short-term",NA,"Binary (any)"," NCLE","Available",1
"fixed",NA,"int_avail_bin_RFAC_1",0.106193101165077,0.129306189183546,0.821253041602973,TRUE,"income_suff",85,44,"Short-term",NA,"Binary (any)"," RFAC","Available",1
"fixed",NA,"int_avail_bin_TC_1",-0.0890917622989637,0.107860841572751,-0.825988013813818,TRUE,"income_suff",279,56,"Short-term",NA,"Binary (any)"," TC","Available",1
"fixed",NA,"int_avail_bin_OI_1",-0.0168628317797926,0.0980846832252641,-0.171921152470513,TRUE,"income_suff",208,97,"Short-term",NA,"Binary (any)"," OI","Available",1
"fixed",NA,"int_invol_bin_CLE_1",-0.0456174234244221,0.112013743305325,-0.407248450755537,TRUE,"income_suff",121,76,"Short-term",NA,"Binary (any)"," CLE","Involved",1
"fixed",NA,"int_invol_bin_EE_1",0.0990514477515983,0.0797315424574543,1.24231194704973,TRUE,"income_suff",178,114,"Short-term",NA,"Binary (any)"," EE","Involved",1
"fixed",NA,"int_invol_bin_FE_1",0.114507042442698,0.140966673794129,0.812298675713429,TRUE,"income_suff",54,37,"Short-term",NA,"Binary (any)"," FE","Involved",1
"fixed",NA,"int_invol_bin_NCLE_1",-0.119347470257522,0.10219756634806,-1.16781127498725,TRUE,"income_suff",131,79,"Short-term",NA,"Binary (any)"," NCLE","Involved",1
NA,NA,"int_invol_bin_RFAC_1",-0.266666666666667,0.322976354382478,-0.825653838270998,TRUE,"income_suff",11,9,"Short-term",0.420436874430534,"Binary (any)"," RFAC","Involved",1
"fixed",NA,"int_invol_bin_TC_1",-0.163978494623656,0.113234760288882,-1.44812859766133,TRUE,"income_suff",109,62,"Short-term",NA,"Binary (any)"," TC","Involved",1
"fixed",NA,"int_invol_bin_OI_1",-0.0164857428871036,0.107692390573366,-0.153081780424148,TRUE,"income_suff",148,82,"Short-term",NA,"Binary (any)"," OI","Involved",1
"fixed",NA,"int_chnge_bin_CLE_1",-0.107837331355276,0.250478977273783,-0.430524479654856,TRUE,"income_suff",23,22,"Short-term",NA,"Binary (any)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_bin_EE_1",0.232509685909319,0.176480535890922,1.31748062037292,TRUE,"income_suff",36,32,"Short-term",NA,"Binary (any)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_bin_FE_1",0.269724466902552,0.213938929577463,1.26075449398232,TRUE,"income_suff",21,17,"Short-term",NA,"Binary (any)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_bin_NCLE_1",-0.0426360287133254,0.142635121967975,-0.29891676134927,TRUE,"income_suff",56,46,"Short-term",NA,"Binary (any)"," NCLE","Changed behavior",1
NA,NA,"int_chnge_bin_RFAC_1",-1.11022302462516e-16,0.707106781186548,-1.57009245868377e-16,TRUE,"income_suff",2,2,"Short-term",1,"Binary (any)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_bin_TC_1",0.466666666666667,0.299211927866818,1.55965261810814,TRUE,"income_suff",12,10,"Short-term",NA,"Binary (any)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_bin_OI_1",0.0285618395066211,0.170044428438106,0.167966923520916,TRUE,"income_suff",47,33,"Short-term",NA,"Binary (any)"," OI","Changed behavior",1
"fixed",NA,"int_avail_sum_CLE_1",-0.0593689513038311,0.103050243958485,-0.576116552695875,TRUE,"income_suff",188,92,"Short-term",NA,"Count (sum)"," CLE","Available",1
"fixed",NA,"int_avail_sum_CLE_2",0.607185624588045,0.362548713100078,1.6747697692708,FALSE,"income_suff",24,475,"Short-term",NA,"Count (sum)"," CLE","Available",2
"fixed",NA,"int_avail_sum_EE_1",0.0755959640729327,0.0733047200059591,1.03125643296622,TRUE,"income_suff",465,165,"Short-term",NA,"Count (sum)"," EE","Available",1
"fixed",NA,"int_avail_sum_EE_2",0.248864738939842,0.380261780807199,0.654456354807904,FALSE,"income_suff",15,475,"Short-term",NA,"Count (sum)"," EE","Available",2
"fixed",NA,"int_avail_sum_FE_1",0.0338478625395983,0.115983266696991,0.291834016263971,TRUE,"income_suff",101,59,"Short-term",NA,"Count (sum)"," FE","Available",1
"fixed",NA,"int_avail_sum_NCLE_1",-0.0736024557777252,0.148395837751869,-0.495987332884598,TRUE,"income_suff",69,44,"Short-term",NA,"Count (sum)"," NCLE","Available",1
"fixed",NA,"int_avail_sum_NCLE_2",-0.12181681096945,0.10345706361073,-1.17746248267591,TRUE,"income_suff",136,79,"Short-term",NA,"Count (sum)"," NCLE","Available",2
"fixed",NA,"int_avail_sum_NCLE_3",-0.0218412698869583,0.15961106670943,-0.13684057338405,TRUE,"income_suff",46,33,"Short-term",NA,"Count (sum)"," NCLE","Available",3
"fixed",NA,"int_avail_sum_NCLE_4",-0.361607142857143,0.208237335325495,-1.73651445496993,TRUE,"income_suff",32,21,"Short-term",NA,"Count (sum)"," NCLE","Available",4
"fixed",NA,"int_avail_sum_NCLE_5",-0.22350373506332,0.162282972207755,-1.37724699038165,TRUE,"income_suff",69,40,"Short-term",NA,"Count (sum)"," NCLE","Available",5
"fixed",NA,"int_avail_sum_RFAC_1",0.0881269566798776,0.12693786720773,0.694252697153486,TRUE,"income_suff",84,44,"Short-term",NA,"Count (sum)"," RFAC","Available",1
"fixed",NA,"int_avail_sum_TC_1",-0.0890917622989637,0.107860841572751,-0.825988013813818,TRUE,"income_suff",279,56,"Short-term",NA,"Count (sum)"," TC","Available",1
"fixed",NA,"int_avail_sum_OI_1",-0.0831284817491033,0.107634888734821,-0.772319112568658,TRUE,"income_suff",168,79,"Short-term",NA,"Count (sum)"," OI","Available",1
"fixed",NA,"int_avail_sum_OI_2",0.163055628577801,0.146246366828135,1.11493797838698,TRUE,"income_suff",87,47,"Short-term",NA,"Count (sum)"," OI","Available",2
"fixed",NA,"int_invol_sum_CLE_1",-0.0630883838251292,0.111983234416196,-0.563373474199318,TRUE,"income_suff",121,76,"Short-term",NA,"Count (sum)"," CLE","Involved",1
"fixed",NA,"int_invol_sum_CLE_2",0.410764342626016,0.427088215048248,0.961778686821437,FALSE,"income_suff",7,475,"Short-term",NA,"Count (sum)"," CLE","Involved",2
"fixed",NA,"int_invol_sum_EE_1",0.108158984150241,0.080386565316924,1.34548582494879,TRUE,"income_suff",178,113,"Short-term",NA,"Count (sum)"," EE","Involved",1
"fixed",NA,"int_invol_sum_EE_2",0.182193057840818,0.459416940976127,0.396574530868867,FALSE,"income_suff",5,475,"Short-term",NA,"Count (sum)"," EE","Involved",2
"fixed",NA,"int_invol_sum_FE_1",0.114507042442698,0.140966673794129,0.812298675713429,TRUE,"income_suff",54,37,"Short-term",NA,"Count (sum)"," FE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_1",-0.0876809578971982,0.127432353231663,-0.68805884591804,TRUE,"income_suff",75,54,"Short-term",NA,"Count (sum)"," NCLE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_2",-0.169708284575782,0.146098474252979,-1.16160203207818,TRUE,"income_suff",60,42,"Short-term",NA,"Count (sum)"," NCLE","Involved",2
"fixed",NA,"int_invol_sum_NCLE_3",-0.256944444444444,0.274214889200249,-0.937018573987086,TRUE,"income_suff",18,16,"Short-term",NA,"Count (sum)"," NCLE","Involved",3
"fixed",NA,"int_invol_sum_NCLE_4",-0.0769230769230769,0.354577997759008,-0.216942611806834,TRUE,"income_suff",13,10,"Short-term",NA,"Count (sum)"," NCLE","Involved",4
"fixed",NA,"int_invol_sum_NCLE_5",0.222222222222222,0.344476068546157,0.645102062271261,TRUE,"income_suff",10,9,"Short-term",NA,"Count (sum)"," NCLE","Involved",5
NA,NA,"int_invol_sum_RFAC_1",-0.266666666666667,0.322976354382478,-0.825653838270998,TRUE,"income_suff",11,9,"Short-term",0.420436874430534,"Count (sum)"," RFAC","Involved",1
"fixed",NA,"int_invol_sum_TC_1",-0.163978494623656,0.113234760288882,-1.44812859766133,TRUE,"income_suff",109,62,"Short-term",NA,"Count (sum)"," TC","Involved",1
"fixed",NA,"int_invol_sum_OI_1",-0.0665980818304986,0.113976653054169,-0.584313366342201,TRUE,"income_suff",129,76,"Short-term",NA,"Count (sum)"," OI","Involved",1
"fixed",NA,"int_invol_sum_OI_2",-0.131651885019443,0.188497935528001,-0.698426137403965,TRUE,"income_suff",41,30,"Short-term",NA,"Count (sum)"," OI","Involved",2
"fixed",NA,"int_chnge_sum_CLE_1",-0.107837331355276,0.250478977273783,-0.430524479654856,TRUE,"income_suff",23,22,"Short-term",NA,"Count (sum)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_CLE_2",0.31552644407445,0.440874659946601,0.715682874839454,FALSE,"income_suff",6,475,"Short-term",NA,"Count (sum)"," CLE","Changed behavior",2
"fixed",NA,"int_chnge_sum_EE_1",0.232509685909319,0.176480535890922,1.31748062037292,TRUE,"income_suff",36,32,"Short-term",NA,"Count (sum)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_sum_FE_1",0.269724466902552,0.213938929577463,1.26075449398232,TRUE,"income_suff",21,17,"Short-term",NA,"Count (sum)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_1",-0.00852955401567384,0.141587545208305,-0.0602422621504249,TRUE,"income_suff",54,46,"Short-term",NA,"Count (sum)"," NCLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_2",-7.40148683083438e-17,0.505525029603437,-1.46411876710448e-16,TRUE,"income_suff",6,6,"Short-term",NA,"Count (sum)"," NCLE","Changed behavior",2
NA,NA,"int_chnge_sum_RFAC_1",-1.11022302462516e-16,0.707106781186548,-1.57009245868377e-16,TRUE,"income_suff",2,2,"Short-term",1,"Count (sum)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_sum_TC_1",0.466666666666667,0.299211927866818,1.55965261810814,TRUE,"income_suff",12,10,"Short-term",NA,"Count (sum)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_sum_OI_1",0.0336630963350973,0.1716786109424,0.196082063748708,TRUE,"income_suff",46,33,"Short-term",NA,"Count (sum)"," OI","Changed behavior",1
"fixed",NA,"int_cat_tot_avail_1",0.00086214100723366,0.07167459266423,0.0120285442189045,TRUE,"income_suff",337,144,"Short-term",NA,"Count (sum)","Total","Available",1
"fixed",NA,"int_cat_tot_avail_2",-0.0239699653446284,0.107902739270944,-0.222144178234807,TRUE,"income_suff",196,53,"Short-term",NA,"Count (sum)","Total","Available",2
"fixed",NA,"int_cat_tot_avail_3",-0.290777457799021,0.150860020585612,-1.92746531964052,TRUE,"income_suff",67,38,"Short-term",NA,"Count (sum)","Total","Available",3
"fixed",NA,"int_cat_tot_avail_4",-0.0352382786724367,0.107662853073542,-0.327302107147081,TRUE,"income_suff",167,87,"Short-term",NA,"Count (sum)","Total","Available",4
"fixed",NA,"int_cat_tot_avail_5",0.0277338091069585,0.140154681720393,0.197880004909768,TRUE,"income_suff",41,29,"Short-term",NA,"Count (sum)","Total","Available",5
"fixed",NA,"int_cat_tot_avail_6",-0.144630650751966,0.127331426063626,-1.13585982049471,TRUE,"income_suff",76,54,"Short-term",NA,"Count (sum)","Total","Available",6
"fixed",NA,"int_cat_tot_avail_7",-0.160086163108988,0.158761823530431,-1.00834167527877,TRUE,"income_suff",70,41,"Short-term",NA,"Count (sum)","Total","Available",7
"fixed",NA,"int_cat_pos_avail_1",0.134310977434133,0.114381810418257,1.17423370851538,TRUE,"income_suff",134,73,"Short-term",NA,"Count (sum)","Positive","Available",1
"fixed",NA,"int_cat_pos_avail_2",-0.227377489449706,0.115192899274766,-1.97388459602314,TRUE,"income_suff",79,56,"Short-term",NA,"Count (sum)","Positive","Available",2
"fixed",NA,"int_cat_pos_avail_3",-0.0909687591472815,0.113572910662924,-0.800972332366036,TRUE,"income_suff",125,72,"Short-term",NA,"Count (sum)","Positive","Available",3
"fixed",NA,"int_cat_pos_avail_5",-0.361607142857143,0.208237335325495,-1.73651445496993,TRUE,"income_suff",32,21,"Short-term",NA,"Count (sum)","Positive","Available",5
"fixed",NA,"int_cat_pos_avail_6",-0.22350373506332,0.162282972207755,-1.37724699038165,TRUE,"income_suff",69,40,"Short-term",NA,"Count (sum)","Positive","Available",6
"fixed",NA,"int_cat_ena_avail_1",-0.0689785350504051,0.0641891636638699,-1.07461339442924,TRUE,"income_suff",425,188,"Short-term",NA,"Count (sum)","Enabling","Available",1
"fixed",NA,"int_cat_ena_avail_2",0.0878561181183081,0.10890572525589,0.806717166722664,TRUE,"income_suff",294,103,"Short-term",NA,"Count (sum)","Enabling","Available",2
"fixed",NA,"int_cat_ena_avail_3",0.162317532684714,0.145928497043902,1.11230867152618,TRUE,"income_suff",87,48,"Short-term",NA,"Count (sum)","Enabling","Available",3
"fixed",NA,"int_cat_neg_avail_1",0.0881269566798776,0.12693786720773,0.694252697153486,TRUE,"income_suff",84,44,"Short-term",NA,"Count (sum)","Negative","Available",1
"fixed",NA,"int_cat_tot_invol_1",0.0260896901072857,0.0733465517293054,0.355704385443681,TRUE,"income_suff",256,148,"Short-term",NA,"Count (sum)","Total","Involved",1
"fixed",NA,"int_cat_tot_invol_2",-0.0946128533578111,0.111524886536197,-0.848356418879682,TRUE,"income_suff",97,78,"Short-term",NA,"Count (sum)","Total","Involved",2
"fixed",NA,"int_cat_tot_invol_3",-0.0335377127814612,0.132118375759215,-0.253845936182136,TRUE,"income_suff",66,51,"Short-term",NA,"Count (sum)","Total","Involved",3
"fixed",NA,"int_cat_tot_invol_4",-0.097141813773391,0.124407870657495,-0.780833344867952,TRUE,"income_suff",86,63,"Short-term",NA,"Count (sum)","Total","Involved",4
"fixed",NA,"int_cat_tot_invol_5",-0.503387600630492,0.287685291377608,-1.74978567107123,TRUE,"income_suff",12,12,"Short-term",NA,"Count (sum)","Total","Involved",5
"fixed",NA,"int_cat_tot_invol_6",-0.0769230769230769,0.359307204997626,-0.214087209644419,TRUE,"income_suff",13,11,"Short-term",NA,"Count (sum)","Total","Involved",6
"fixed",NA,"int_cat_tot_invol_7",0.285714285714286,0.359515925489083,0.794719414239026,TRUE,"income_suff",7,7,"Short-term",NA,"Count (sum)","Total","Involved",7
"fixed",NA,"int_cat_pos_invol_1",-0.0534805562685714,0.10102304377802,-0.52938967455866,TRUE,"income_suff",123,80,"Short-term",NA,"Count (sum)","Positive","Involved",1
"fixed",NA,"int_cat_pos_invol_2",-0.150850123628297,0.155441008089168,-0.970465422752296,TRUE,"income_suff",37,33,"Short-term",NA,"Count (sum)","Positive","Involved",2
"fixed",NA,"int_cat_pos_invol_3",-0.143966948026071,0.17977390097345,-0.800822295374972,TRUE,"income_suff",47,31,"Short-term",NA,"Count (sum)","Positive","Involved",3
"fixed",NA,"int_cat_pos_invol_4",-0.333333333333333,0.270214494459259,-1.23358790948792,TRUE,"income_suff",15,15,"Short-term",NA,"Count (sum)","Positive","Involved",4
"fixed",NA,"int_cat_pos_invol_5",-0.166666666666667,0.373983352247509,-0.445652635779262,TRUE,"income_suff",12,9,"Short-term",NA,"Count (sum)","Positive","Involved",5
"fixed",NA,"int_cat_pos_invol_6",0.222222222222222,0.344476068546157,0.645102062271261,TRUE,"income_suff",10,9,"Short-term",NA,"Count (sum)","Positive","Involved",6
"fixed",NA,"int_cat_ena_invol_1",-0.0150802256690285,0.0701804510545561,-0.214877867588876,TRUE,"income_suff",293,167,"Short-term",NA,"Count (sum)","Enabling","Involved",1
"fixed",NA,"int_cat_ena_invol_2",0.0571083565130764,0.105857166229095,0.539485030134693,TRUE,"income_suff",102,77,"Short-term",NA,"Count (sum)","Enabling","Involved",2
"fixed",NA,"int_cat_ena_invol_3",-0.0794831972732624,0.194284416843529,-0.409107423871653,TRUE,"income_suff",34,27,"Short-term",NA,"Count (sum)","Enabling","Involved",3
NA,NA,"int_cat_neg_invol_1",-0.266666666666667,0.322976354382478,-0.825653838270998,TRUE,"income_suff",11,9,"Short-term",0.420436874430534,"Count (sum)","Negative","Involved",1
"fixed",NA,"int_cat_tot_chnge_1",0.0953709211863496,0.0950639603819499,1.00322899238751,TRUE,"income_suff",133,97,"Short-term",NA,"Count (sum)","Total","Changed behavior",1
"fixed",NA,"int_cat_tot_chnge_2",0.190763279806486,0.167940157763667,1.1359003251321,TRUE,"income_suff",41,38,"Short-term",NA,"Count (sum)","Total","Changed behavior",2
"fixed",NA,"int_cat_tot_chnge_3",-0.25,0.75,-0.333333333333333,TRUE,"income_suff",4,4,"Short-term",NA,"Count (sum)","Total","Changed behavior",3
"fixed",NA,"int_cat_tot_chnge_4",-0.666666666666667,0.333333333333333,-2,TRUE,"income_suff",3,3,"Short-term",NA,"Count (sum)","Total","Changed behavior",4
"fixed",NA,"int_cat_pos_chnge_1",0.0251217394630032,0.131388187639366,0.191202420205059,TRUE,"income_suff",66,55,"Short-term",NA,"Count (sum)","Positive","Changed behavior",1
"fixed",NA,"int_cat_pos_chnge_2",-0.00641025641025642,0.332213946718879,-0.0192955668284474,TRUE,"income_suff",13,12,"Short-term",NA,"Count (sum)","Positive","Changed behavior",2
NA,NA,"int_cat_pos_chnge_3",-2,NA,NA,TRUE,"income_suff",1,1,"Short-term",NA,"Count (sum)","Positive","Changed behavior",3
"fixed",NA,"int_cat_ena_chnge_1",0.157038960280808,0.111811500787202,1.4044973833209,TRUE,"income_suff",91,69,"Short-term",NA,"Count (sum)","Enabling","Changed behavior",1
"fixed",NA,"int_cat_ena_chnge_2",0.241890815646348,0.259650592093972,0.93160124802952,TRUE,"income_suff",16,16,"Short-term",NA,"Count (sum)","Enabling","Changed behavior",2
NA,NA,"int_cat_neg_chnge_1",-1.11022302462516e-16,0.707106781186548,-1.57009245868377e-16,TRUE,"income_suff",2,2,"Short-term",1,"Count (sum)","Negative","Changed behavior",1
"fixed",NA,"int_avail_bin_CLE_1",0.0400814482131859,0.0817788591486491,0.490119923785315,TRUE,"income_suff",188,93,"Long-term",NA,"Binary (any)"," CLE","Available",1
