DGP_Form,Inference_Form,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
102,exponential,tau[365],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[366],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[367],-0.0111,0.0308,-0.0678,0.0473,0.0003,0.0003,9480.2826,6634.6808,1.0004
102,exponential,tau[368],-0.0111,0.0308,-0.0678,0.0473,0.0003,0.0003,9480.2826,6634.6808,1.0004
102,exponential,tau[369],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[370],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[371],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[372],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[373],-0.0111,0.0308,-0.0678,0.0473,0.0003,0.0003,9480.2826,6634.6808,1.0004
102,exponential,tau[374],-0.0111,0.0308,-0.0678,0.0473,0.0003,0.0003,9480.2826,6634.6808,1.0004
102,exponential,tau[375],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[376],-0.0111,0.0308,-0.0678,0.0473,0.0003,0.0003,9480.2826,6634.6808,1.0004
102,exponential,tau[377],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[378],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[379],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[380],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[381],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[382],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[383],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[384],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[385],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[386],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[387],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[388],-0.0034,0.0095,-0.0214,0.0139,0.0001,0.0001,10261.7395,6326.9592,1.0003
102,exponential,tau[389],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[390],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[391],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[392],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[393],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[394],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[395],-0.0034,0.0095,-0.0214,0.0139,0.0001,0.0001,10261.7395,6326.9592,1.0003
102,exponential,tau[396],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[397],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[398],-0.0089,0.0246,-0.0551,0.037,0.0002,0.0003,9775.6073,6687.663,1.0003
102,exponential,tau[399],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[400],-0.0034,0.0095,-0.0214,0.0139,0.0001,0.0001,10261.7395,6326.9592,1.0003
102,exponential,tau[401],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[402],-0.0111,0.0308,-0.0678,0.0473,0.0003,0.0003,9480.2826,6634.6808,1.0004
102,exponential,tau[403],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[404],-0.0034,0.0095,-0.0214,0.0139,0.0001,0.0001,10261.7395,6326.9592,1.0003
102,exponential,tau[405],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[406],-0.0034,0.0095,-0.0214,0.0139,0.0001,0.0001,10261.7395,6326.9592,1.0003
102,exponential,tau[407],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[408],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[409],-0.0034,0.0095,-0.0214,0.0139,0.0001,0.0001,10261.7395,6326.9592,1.0003
102,exponential,tau[410],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[411],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[412],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[413],-0.0131,0.0362,-0.082,0.0533,0.0004,0.0004,9182.0474,6494.3043,1.0005
102,exponential,tau[414],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[415],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,tau[416],0.0,0.0,-0.0,-0.0,0.0,,8000.0,8000.0,
102,exponential,tau[417],-0.0064,0.0176,-0.0382,0.0275,0.0002,0.0002,10038.1788,6381.087,1.0003
102,exponential,u_p[0],0.086,0.0564,-0.0202,0.1948,0.0009,0.0008,3935.5254,4555.8856,1.0009
102,exponential,u_p[1],-0.0858,0.0567,-0.1986,0.0162,0.0009,0.0008,3896.3102,4499.2891,1.0009
102,exponential,u_p_raw[0],0.2539,0.1601,-0.0531,0.5498,0.0024,0.0018,4480.6515,4542.085,1.0004
102,exponential,u_p_raw[1],-0.2537,0.162,-0.5743,0.037,0.0024,0.0018,4382.572,4862.7532,1.0007
102,exponential,u_v[0],0.0058,0.023,-0.0378,0.0524,0.0002,0.0003,10104.9203,6455.0939,1.0004
102,exponential,u_v[1],-0.003,0.0235,-0.0508,0.042,0.0002,0.0003,11305.7999,7155.9272,1.0034
102,exponential,u_v[2],-0.0123,0.025,-0.0649,0.0323,0.0003,0.0003,7652.3482,6493.479,1.0009
102,exponential,u_v[3],-0.0368,0.0338,-0.1019,0.0119,0.0006,0.0004,3425.8524,5724.0299,1.002
102,exponential,u_v[4],0.0111,0.024,-0.0309,0.0604,0.0003,0.0003,8793.5221,6770.4208,1.001
102,exponential,u_v[5],-0.0003,0.0236,-0.0466,0.0445,0.0002,0.0004,11976.6416,6538.004,1.0011
102,exponential,u_v[6],0.009,0.0246,-0.0384,0.0563,0.0003,0.0003,9421.3953,6624.6445,1.0006
102,exponential,u_v[7],-0.0174,0.0259,-0.068,0.0289,0.0003,0.0003,7183.9134,6592.8822,1.0009
102,exponential,u_v[8],-0.0101,0.0249,-0.0613,0.0337,0.0003,0.0004,9566.7351,6397.4231,1.001
102,exponential,u_v[9],0.003,0.0247,-0.0479,0.0505,0.0002,0.0004,13433.9267,6402.9079,1.0008
102,exponential,u_v[10],-0.0024,0.0239,-0.0486,0.045,0.0002,0.0003,10485.3344,7278.4415,1.0017
102,exponential,u_v[11],0.0079,0.0239,-0.037,0.0558,0.0002,0.0003,10276.9026,6582.7253,1.0004
102,exponential,u_v[12],0.0321,0.03,-0.0119,0.0915,0.0005,0.0003,3758.3296,6274.5569,1.0011
102,exponential,u_v[13],0.0159,0.0256,-0.0296,0.0672,0.0003,0.0003,6465.3202,6622.2678,1.0007
102,exponential,u_v[14],-0.0066,0.0241,-0.0552,0.0388,0.0002,0.0003,10639.8919,6778.6483,1.0008
102,exponential,u_v[15],0.0024,0.0233,-0.0387,0.0529,0.0002,0.0003,13734.3964,6714.2311,1.0014
102,exponential,u_v_raw[0],0.0347,0.166,-0.2779,0.3487,0.0016,0.0023,10478.2712,5577.1288,1.0007
102,exponential,u_v_raw[1],-0.0224,0.1701,-0.3463,0.3005,0.0016,0.0021,11103.5878,6297.0635,1.0032
102,exponential,u_v_raw[2],-0.0787,0.1693,-0.3945,0.2441,0.0018,0.0019,8880.1179,6070.3934,1.001
102,exponential,u_v_raw[3],-0.2336,0.1875,-0.5565,0.147,0.0025,0.0023,5958.357,4452.3438,1.0007
102,exponential,u_v_raw[4],0.0743,0.1699,-0.2377,0.3946,0.0017,0.0022,9661.7362,5981.8355,1.002
102,exponential,u_v_raw[5],-0.0034,0.1695,-0.3131,0.3212,0.0016,0.0022,11840.0582,5883.8857,1.0022
102,exponential,u_v_raw[6],0.0558,0.1728,-0.2803,0.3715,0.0018,0.0022,9787.7661,5735.5088,0.9999
102,exponential,u_v_raw[7],-0.1133,0.1742,-0.422,0.2331,0.0019,0.002,8946.8907,6232.7,1.0001
102,exponential,u_v_raw[8],-0.0626,0.172,-0.3687,0.2778,0.0017,0.0021,10755.8812,5157.7512,1.0024
102,exponential,u_v_raw[9],0.0208,0.1747,-0.3253,0.3285,0.0015,0.0023,12753.8462,5438.1311,1.001
102,exponential,u_v_raw[10],-0.0137,0.1718,-0.3357,0.31,0.0017,0.0021,9870.1976,5932.447,1.0003
102,exponential,u_v_raw[11],0.0493,0.1681,-0.2648,0.3734,0.0016,0.0019,10492.1628,6128.8403,1.0011
102,exponential,u_v_raw[12],0.2109,0.1804,-0.136,0.5444,0.0023,0.0023,6310.8026,4482.56,1.0001
102,exponential,u_v_raw[13],0.1015,0.168,-0.2115,0.4282,0.0018,0.002,8665.3247,5107.1854,1.0006
102,exponential,u_v_raw[14],-0.0404,0.1724,-0.3728,0.2731,0.0017,0.0021,10664.061,5503.8411,1.0006
102,exponential,u_v_raw[15],0.0158,0.1683,-0.315,0.3175,0.0015,0.0021,12990.0743,6142.8342,1.0004
102,sigmoid,alpha[0],-0.1501,0.0168,-0.1805,-0.1177,0.0003,0.0002,2723.4341,3276.1343,1.001
102,sigmoid,alpha[1],0.0002,0.1204,-0.1532,0.1875,0.0047,0.0141,1175.3389,875.7288,1.0037
102,sigmoid,b1,0.0051,0.2646,-0.454,0.4462,0.0098,0.0273,1255.469,944.5832,1.0023
102,sigmoid,b2,33.9942,35.2259,0.0,92.7711,1.072,1.3008,683.2201,891.7126,1.0041
102,sigmoid,b3,0.6459,0.3019,0.0701,0.9999,0.0107,0.0064,756.842,490.1482,1.0017
102,sigmoid,gamma_global[0],0.1362,0.0485,0.0447,0.226,0.001,0.0007,2206.7254,3291.7031,1.0071
102,sigmoid,gamma_global[1],0.0261,0.1046,-0.1703,0.2167,0.0027,0.0018,1572.5599,1482.2613,1.0019
102,sigmoid,gamma_global[2],0.0069,0.0472,-0.0838,0.0951,0.0008,0.0007,3105.0179,2868.6611,1.0009
102,sigmoid,gamma_global[3],-0.1443,0.0531,-0.2497,-0.0505,0.0012,0.0007,1870.8705,3184.1565,1.0055
102,sigmoid,gamma_global[4],-0.028,0.0411,-0.104,0.0502,0.0008,0.0007,2927.2794,2269.3766,1.0008
102,sigmoid,gamma_global[5],0.0259,0.0494,-0.0698,0.1121,0.0009,0.0008,3254.3374,3595.9671,1.0019
102,sigmoid,gamma_global[6],-0.0419,0.0468,-0.1251,0.0491,0.0009,0.0008,2527.8773,2558.2985,1.0024
102,sigmoid,gamma_global[7],-0.0024,0.0407,-0.0763,0.0741,0.0007,0.0006,3450.079,2722.0346,1.0011
102,sigmoid,gamma_global[8],-0.0337,0.066,-0.1563,0.0876,0.0012,0.001,2934.5408,3478.5681,1.0022
102,sigmoid,gamma_global[9],0.2221,0.1201,-0.0107,0.4405,0.0031,0.002,1551.9937,1751.7586,1.0058
102,sigmoid,gamma_global[10],0.0065,1.0069,-1.8881,1.8437,0.019,0.0146,2809.3086,3562.5596,1.0019
102,sigmoid,gamma_global[11],0.2878,0.0642,0.1698,0.4089,0.0015,0.0009,1900.3253,2638.4863,1.0037
102,sigmoid,mu_log_eta,3.2897,0.4846,2.4081,4.2029,0.0089,0.0094,3140.5488,2279.7065,1.0027
102,sigmoid,omega_global,0.5476,0.0792,0.3971,0.6934,0.0019,0.0011,1828.4846,2919.3208,1.0023
102,sigmoid,sigma_Y,0.1988,0.0069,0.1858,0.2118,0.0001,0.0001,2805.8542,3157.8704,1.0003
102,sigmoid,sigma_p,0.3555,0.1084,0.1669,0.5595,0.0023,0.0016,2010.5717,2312.1858,1.0019
102,sigmoid,sigma_v,0.1378,0.0759,0.0004,0.2578,0.0025,0.0013,914.9945,1147.7356,1.002
102,sigmoid,tau[0],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[1],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[2],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[3],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[4],-0.0072,0.1164,-0.1795,0.1353,0.0046,0.0154,1383.1957,898.7346,1.0059
102,sigmoid,tau[5],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[6],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[7],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[8],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[9],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[10],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[11],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[12],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[13],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[14],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[15],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[16],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[17],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[18],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[19],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[20],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[21],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[22],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[23],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[24],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[25],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[26],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[27],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[28],-0.0072,0.1164,-0.1795,0.1353,0.0046,0.0154,1383.1957,898.7346,1.0059
102,sigmoid,tau[29],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[30],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[31],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[32],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[33],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[34],-0.0072,0.1164,-0.1795,0.1353,0.0046,0.0154,1383.1957,898.7346,1.0059
102,sigmoid,tau[35],-0.0072,0.1164,-0.1795,0.1353,0.0046,0.0154,1383.1957,898.7346,1.0059
102,sigmoid,tau[36],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[37],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[38],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[39],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[40],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[41],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[42],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[43],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[44],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[45],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[46],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[47],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[48],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[49],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[50],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[51],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[52],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[53],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[54],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[55],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[56],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[57],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[58],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[59],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[60],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[61],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[62],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[63],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[64],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[65],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[66],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[67],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[68],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[69],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[70],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[71],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[72],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[73],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[74],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[75],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[76],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[77],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[78],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[79],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[80],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[81],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[82],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[83],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[84],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[85],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[86],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[87],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[88],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[89],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[90],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[91],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[92],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[93],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[94],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[95],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[96],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[97],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[98],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[99],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[100],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[101],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[102],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[103],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[104],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[105],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[106],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[107],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[108],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[109],-0.0062,0.1074,-0.1598,0.1053,0.0044,0.0157,1230.7995,860.2019,1.0051
102,sigmoid,tau[110],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[111],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[112],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[113],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[114],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[115],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[116],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[117],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[118],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[119],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[120],-0.0088,0.1131,-0.1743,0.1248,0.0045,0.0156,1324.3463,794.3737,1.0053
102,sigmoid,tau[121],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[122],-0.007,0.1092,-0.163,0.1136,0.0044,0.0156,1261.1548,855.1186,1.0049
102,sigmoid,tau[123],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
102,sigmoid,tau[124],-0.0081,0.111,-0.1751,0.1135,0.0045,0.0156,1289.0798,843.4183,1.005
